CryoSleep,Age,Transported,Cabin_Num,Cabin_Side,GroupSize,IsAlone,HasSpent,IsChild,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,TotalSpent_log
0,28.0,1,47.0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,8.385032287813898,0.0,6.541029999189903,0.0,8.53168763756669
1,35.0,1,47.0,0,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,282.0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,6.568077911411976,0.0,0.0,4.0943445622221,4.060443010546419,6.71901315438526
1,1.0,1,220.0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,1,220.0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,1,46.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,46.0,1,275.0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,67.0,0,275.0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,6.095824562432225,0.0,7.451241684987676,5.5254529391317835,1.0986122886681096,7.790282380703483
0,44.0,0,109.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,5.303304908059076,4.859812404361672,6.133398042996649,0.0,6.670766320845874
0,14.0,0,283.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,5.8888779583328805,0.0,7.6577552711348655,0.6931471805599453,2.1972245773362196,7.818430272070656
0,23.0,1,221.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.6094379124341003,0.0,6.873163834212518,6.877296071497429
1,51.0,0,219.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0,222.0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,5.556828061699537,5.805134968916488,4.897839799950911,0.0,6.583409222158765
0,0.0,1,933.5,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0,222.0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,223.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,3.044522437723423,3.295836866004329,0.0,6.492239835020471,6.559615237493242
0,24.0,0,89.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,5.204006687076795,5.41610040220442,0.0,5.278114659230518,5.2574953720277815,6.674561391814426
0,41.0,0,279.0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,4.727387818712341,5.231108616854587,5.43372200355424,6.634633357861686,0.0,7.160069207596127
0,30.0,0,52.0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,6.693323668269949,4.61512051684126,2.302585092994046,0.0,3.8712010109078907,6.870053411798126
0,27.0,0,280.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,7.510430556378006,3.6888794541139363,2.4849066497880004,6.476972362889683,7.8343923029104365
1,13.0,1,220.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,16.0,1,225.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,1,55.0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,3.9318256327243257,7.130098510125578,0.0,0.6931471805599453,6.816735880594968,7.701652362642226
0,8.0,1,221.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,59.0,0,227.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.628041376179533,6.628041376179533
1,43.0,1,53.0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0,53.0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,4.9344739331306915,0.0,8.60666819784384,4.727387818712341,8.651374372882257
0,46.0,0,56.0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,5.313205979041787,6.184148890937483,0.0,8.073714641109857,7.818430272070656,8.760923376338836
1,39.0,1,56.0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,53.0,0,5,0,1,0,1,0,0,1,0,1,0,0,0,0,1.791759469228055,5.529429087511423,2.3978952727983707,3.295836866004329,8.127109185346375,8.209852481301272
1,70.0,1,933.5,1,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0,53.0,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,7.4067107301776405,0.0,3.9512437185814275,7.288244401020124,8.058327306580958
0,33.0,0,53.0,0,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,6.652863029353347,0.0,8.741296282225147,1.9459101490553132,8.85879510585745
1,44.0,1,53.0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0,229.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,7.951207156472972,3.4965075614664802,1.791759469228055,8.133000218583613,8.745125259462244
0,63.0,1,229.0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,6.687108607866515,0.0,0.0,1.791759469228055,6.697034247666484
0,37.0,0,54.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.0,9.515027043243787,2.772588722239781,8.309184527686298,4.290459441148391,9.7818282639088
1,29.0,1,62.0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,1,62.0,1,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,7.828038032125829,0.0,2.833213344056216,6.54965074223381,8.07837810362652
1,22.0,1,62.0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,1,62.0,1,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,6.280395838960195,7.659171367666058,2.3978952727983707,6.22455842927536,8.06054004653864
0,76.0,0,62.0,1,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,7.913155185928068,6.0473721790462776,9.716856724154075,5.802118375377063,9.907429771768753
0,61.0,0,110.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,5.910796644040527,1.3862943611198906,8.394573477868327,0.0,8.475120414994329
0,46.0,0,223.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,7.611347717403621,5.780743515792329,0.0,7.759614150696903
0,19.0,1,285.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.80903930604298,5.961005339623274,0.0,0.0,7.164720378771857
1,13.0,1,230.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,0,224.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,30.0,1,231.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,282.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.303304908059076,6.028278520230698,4.304065093204169,0.6931471805599453,0.6931471805599453,6.536691597591305
0,63.0,0,233.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,5.877735781779639,5.662960480135946,0.0,0.0,5.517452896464707,6.79346613258001
0,21.0,0,111.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,6.796823718274855,0.6931471805599453,0.0,4.127134385045092,3.295836866004329,6.890609120147166
1,32.0,1,287.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0,289.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,6.035481432524756,7.771910256435763,7.933796874815411
0,39.0,0,289.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,2.995732273553991,6.598509028614515,0.0,6.553933404025811,7.282073658093465
1,49.0,1,290.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0,91.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,6.320768294250582,0.0,6.61338421837956,0.0,0.0,7.170119543449628
0,16.0,0,93.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,4.532599493153256,0.6931471805599453,6.785587645007929,0.0,0.0,6.885509670034818
1,38.0,1,291.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,42.0,1,94.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0,229.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4.304065093204169,0.0,0.0,6.70196036600254,1.0986122886681096,6.790097235513905
0,26.0,0,47.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,5.720311776607412,0.0,8.293799608846818,0.0,8.3670677328386
0,32.0,1,240.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,6.706862336602747,2.1972245773362196,6.716594773520978
0,56.0,0,292.0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,3.9512437185814275,0.0,1.0986122886681096,6.561030665896573,6.633318433280377
0,0.0,1,240.0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0,285.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,3.58351893845611,0.0,0.0,0.0,6.570882962339584,6.618738983517219
0,30.0,0,295.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.206575926724928,0.0,0.0,5.0369526024136295,6.47543271670409
0,21.0,0,287.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1.791759469228055,0.0,0.0,1.0986122886681096,6.967909201801884,6.974478911025045
0,11.0,0,230.0,1,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0,230.0,1,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,1,230.0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,4.02535169073515,6.81783057145415,0.0,4.02535169073515,6.931471805599453
0,35.0,1,230.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0,288.0,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,5.768320995793772,5.220355825078325,0.0,0.0,5.932245187448011,6.779921907472252
1,0.0,1,230.0,1,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,46.0,1,230.0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,63.0,0,243.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,5.37989735354046,0.0,6.38856140554563,0.0,6.698268054115413
0,35.0,0,48.0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,7.544861068658458,0.0,6.210600077024653,0.6931471805599453,0.0,7.77863014732581
0,61.0,0,48.0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,7.016609683894219,0.0,4.23410650459726,0.0,0.0,7.075808863978387
0,19.0,1,298.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,3.2188758248682006,6.423246963533519,2.302585092994046,0.0,6.47543271670409
0,43.0,1,289.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,7.1049654482698426,1.0986122886681096,0.0,7.106606137727303
0,14.0,0,289.0,1,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,0.6931471805599453,6.52795791762255,6.040254711277414,0.0,7.007600613951853
0,78.0,0,231.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,6.091309882077698,1.6094379124341003,6.100318952020064
0,21.0,0,289.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,5.988961416889864,6.19644412779452,0.0,0.0,0.0,6.790097235513905
0,32.0,0,95.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,7.123672785204607,0.0,4.07753744390572,0.0,0.0,7.1693500166706
0,31.0,0,291.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.112327444710911,0.0,0.6931471805599453,0.0,0.0,7.113142108707088
0,40.0,1,63.0,1,4,0,1,0,1,0,0,1,1,0,0,0,0,0,6.914730892718563,0.0,0.0,5.652489180268651,5.799092654460526,7.3901814282264295
1,13.0,1,63.0,1,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0,63.0,1,4,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,7.76046702921342,0.0,7.584264818389059,3.332204510175204,8.37539918579835
0,31.0,0,63.0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,4.189654742026425,7.660114319173928,0.0,8.769040810858803,0.6931471805599453,9.061724347647399
0,18.0,0,293.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.641182169740591,0.0,2.639057329615259,0.0,0.0,6.658011045870748
1,40.0,1,235.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,1,295.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,41.0,1,64.0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1,64.0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.0,1,236.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,1,299.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.29156913955832,7.146772179452637,3.6635616461296463,0.0,0.0,7.52131798019924
0,23.0,0,300.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.6094379124341003,0.0,1.0986122886681096,5.541263545158426,6.257667587882639,6.661854740545311
1,22.0,1,49.0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,1,49.0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,1,50.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,8.292298107063221,6.513230110912307,7.215975002651466,1.0986122886681096,0.0,8.704170559746386
0,25.0,1,16.0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,8.863615758890619,0.0,3.828641396489095,5.645446897643238,8.908829791587868
0,30.0,1,16.0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,46.0,0,237.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,6.280395838960195,5.627621113690637,0.0,6.698268054115413
0,27.0,0,65.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0,3.4657359027997265,0.0,0.6931471805599453,9.339524830357009,9.34233308143468
0,53.0,0,244.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.923628628138427,0.0,0.0,0.0,0.6931471805599453,6.92461239604856
1,21.0,1,297.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,1,17.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.007333185232471,8.23827262463303,0.0,3.091042453358316,1.791759469228055,8.259199362666282
0,32.0,0,55.0,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.6931471805599453,6.154858094016418,0.0,7.273092595999522,7.656810091480378,8.300528606199737
0,33.0,1,55.0,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,8.87346805533363,3.1354942159291497,0.0,6.317164686747284,8.950921764797261
0,26.0,0,55.0,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,5.14166355650266,0.0,8.22121009392507,0.0,8.265907334155747
0,47.0,1,298.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2.5649493574615367,2.0794415416798357,0.0,6.580639137284949,0.0,6.606650186198215
0,13.0,0,299.0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,8.878079256126435,0.0,5.062595033026967,3.044522437723423,0.0,8.902455592206882
1,34.0,1,56.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,245.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2.302585092994046,0.0,0.0,0.0,6.68586094706836,6.697034247666484
0,20.0,1,933.5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,5.332718793265369,0.0,6.4457198193855785,4.219507705176107,6.261491684321042,7.262628600974241
0,21.0,0,301.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.099866427824199,0.0,6.495265555937008,3.4965075614664802,0.0,6.75343791859778
1,51.0,1,50.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,1,50.0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0,58.0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0.6931471805599453,5.442417710521793,0.0,3.7612001156935624,8.301769763117166,8.36730010184162
0,53.0,0,933.5,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,8.521782643750045,7.773594467360194,0.0,0.0,5.4638318050256105,8.940367233305174
0,30.0,1,96.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0.0,7.227662498728655,3.784189633918261,0.0,7.2868764117507,7.965545573129992
1,37.0,0,240.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,45.0,0,18.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,7.237059026124737,0.0,8.002359546252707,0.0,8.384118837190895
0,62.0,0,247.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.777646593635117,2.772588722239781,0.0,0.0,0.6931471805599453,6.795705775173515
0,38.0,0,242.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.6931471805599453,3.828641396489095,0.0,6.731018100482083,6.784457062637643
0,24.0,0,305.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6.93828448401696,0.0,0.0,0.0,7.023758954738443,7.674617497364363
0,18.0,0,306.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.834810737062605,0.0,5.808142489980444,4.634728988229636,0.0,6.654152520183219
1,23.0,0,303.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0,304.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0,7.326465613840322,0.0,0.0,6.642486801367256,7.734558844354756
1,37.0,1,53.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0,933.5,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,6.926577033222725,4.61512051684126,0.0,2.302585092994046,0.0,7.028201432058005
1,18.0,1,248.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,25.0,1,308.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0,249.0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,6.6320017773956295,2.8903717578961645,2.4849066497880004,0.0,0.0,6.668228248417403
0,25.0,0,309.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1.6094379124341003,0.0,4.990432586778736,6.584791392385716,0.0,6.773080375655535
0,55.0,0,56.0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,6.844815479208263,0.0,4.418840607796598,0.0,5.093750200806762,7.075808863978387
0,28.0,0,97.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,6.464588303689961,0.0,5.921578419643816,0.0,2.833213344056216,6.937314081223682
0,23.0,1,310.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,5.135798437050262,0.0,0.0,0.0,5.135798437050262
0,22.0,0,98.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,3.2188758248682006,0.0,5.176149732573829,6.664409020350408,6.891625897052253
0,26.0,1,311.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.8111409929767,7.506591780070841,0.0,0.6931471805599453,0.0,7.675081857716334
0,13.0,0,246.0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,2.1972245773362196,0.0,6.5722825426940075,6.583409222158765
0,18.0,0,246.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,6.061456918928017,0.0,3.6109179126442243,0.0,6.052089168924417,6.790097235513905
1,38.0,1,312.0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,1,933.5,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,57.0,0,314.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,6.073044534100405,0.0,0.0,5.918893854273146,0.0,6.690842277418564
1,0.0,0,251.0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,1,252.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,25.0,1,99.0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,1,99.0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,9.763938087586043,0.0,6.586171654854675,0.0,9.804716390436107
0,37.0,1,57.0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0,7.198183577101943,1.0986122886681096,2.5649493574615367,2.0794415416798357,7.213768308118642
0,33.0,0,57.0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,3.295836866004329,0.6931471805599453,3.5263605246161616,7.799753318287247,7.824046010856292
0,35.0,1,60.0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,5.723585101952381,8.19478163844336,0.0,5.771441123130016,5.834810737062605,8.431199478249262
0,47.0,1,60.0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,2.833213344056216,7.662937850461535,7.305188215393037,0.0,5.2832037287379885,8.249836485425702
0,23.0,0,114.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.791759469228055,3.9512437185814275,0.0,6.597145701886651,0.0,6.670766320845874
0,27.0,1,253.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1.3862943611198906,0.0,1.0986122886681096,6.828712071641684,6.834108738813838
0,27.0,1,57.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,8.376320632534823,0.0,0.0,3.6109179126442243,8.384575666801398
1,23.0,1,54.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,31.0,1,254.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,19.0,1,58.0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,53.0,1,58.0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0,255.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,3.1354942159291497,1.791759469228055,0.0,6.617402977974478,0.0,6.652863029353347
0,18.0,0,307.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,7.894318063841624,4.02535169073515,7.914617709040679
0,42.0,0,317.0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.38856140554563,0.0,0.0,4.787491742782046,6.570882962339584
1,7.0,1,256.0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,7.0,1,256.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,257.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1.0986122886681096,1.3862943611198906,0.0,6.424869023905388,5.087596335232384,6.663132695990803
0,20.0,1,116.0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,2.639057329615259,6.706862336602747,0.0,7.269616749608169,3.1354942159291497,7.7354333524996886
0,24.0,0,319.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.055312843339752,5.267858159063328,6.683360945766275,1.0986122886681096,0.0,7.674152921281675
0,42.0,1,248.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,6.763884908562435,0.0,0.0,3.8066624897703196,6.813444599510896
0,49.0,1,101.0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0,8.229777750081887,0.0,1.0986122886681096,5.834810737062605,8.317277766221235
1,47.0,1,101.0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0,933.5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6.716594773520978,2.302585092994046,0.0,0.0,3.7612001156935624,6.776506992372183
0,26.0,0,321.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.07073772800249,0.0,6.873163834212518,3.58351893845611,0.0,7.267525427828172
0,24.0,0,322.0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.9459101490553132,6.530877627725885,0.0,6.539585955617669
1,38.0,1,259.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1,259.0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0,53.0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,5.69035945432406,7.362645270417825,2.995732273553991,6.246106765481563,0.0,7.785305182539862
1,39.0,1,249.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,1,308.0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,6.317164686747284,0.0,0.6931471805599453,5.480638923341991,2.1972245773362196,6.687108607866515
0,25.0,0,308.0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,5.153291594497779,4.867534450455582,3.7376696182833684,0.0,5.834810737062605,6.52795791762255
